pair_id,comment_id,article_id,month,is_pick,comment_text,n_tokens,n_chars
5880171b95d0e0392607b810_21145144,21145144,5880171b95d0e0392607b810,Jan2017,yes,"Edward Snowden went over the line when he leaked more documents than he needed to in order to make his point. Countless stories based on Snowden documents have revealed that the NSA has spied on numerous world leaders and foreign governments. What does this have to do with the privacy of American citizens? He has set himself up as some kind of self-appointed Wizard of Oz who thinks he is all seeing and knowing. And this from someone who never completed his coursework at a community college in Maryland, only later obtaining his GED — an unusually light education for someone who would advance in the intelligence ranks. Spying has been going on since the first humans started living apart and Snowden's revelations will not change that.",140,741
5880171b95d0e0392607b810_21145144,21149285,5880171b95d0e0392607b810,Jan2017,no,"So, she is pardoned, and I assume, is about to write a book? If that happens, can we look for the check to reimburse USA for her sex change procedure; the cost of lost wages to the agents/employees, safety and security of foreign citizens who no longer can aid USA's efforts to obtain info, etc.etc.
Snowden on the other hand is a thief. Nothing more.. Nothing honorable or heroic about what he did. Motive, if in his mind was an honorable one, still makes him a thief. He could have refused the job or quit at the first sign that the task he was asked to perform was not what he signed up for. ? I don't recall reading about his refusing the paycheck.",150,652
5a822e1610f40f00018c0971_25939255,25939255,5a822e1610f40f00018c0971,Feb2018,yes,"In a country where every aspect of our life has been put into some big data science system, the Federal Governments and the ATF in particular are prevented from creating a national database to track sales or use of guns, whether the gun was used in a crime or for home defense.
That is just madness.",60,299
5a822e1610f40f00018c0971_25939255,25939020,5a822e1610f40f00018c0971,Feb2018,no,"All of us should pay for others' gun licenses? And their dog licenses and automobile registrations and, hey, why not parking tickets? About one out of every 30 Americans has a concealed carry permit; Mr. Lott should urge us to stay in crowds.",54,242
586da86095d0e0392607908c_20990621,20990621,586da86095d0e0392607908c,Jan2017,yes,"Congress simply isn't in touch with the lives of everyday Americans. They care about ideological principles more than keeping people healthy. Evidence and facts don't matter to people with hardened opinions.

One wonders if the health insurance industry might dissuade them. After all, they're about to lose a few million customers that were brought to them by the law.",70,369
586da86095d0e0392607908c_20990621,20991231,586da86095d0e0392607908c,Jan2017,no,Paul Ryan is a right-wing ideologue? Is this a hair on fire moment? Earth to the NYT many young folks who are healthy avoid the law right now and don't carry the insurance because it's so expensive and with massive deductibles it's like having no insurance at all.,57,264
5891b1cf95d0e0392607df10_21326636,21326636,5891b1cf95d0e0392607df10,Jan2017,yes,Are students of a less conservative mind set welcome? Are they penalized for views that do not agree with their professors?,24,123
5891b1cf95d0e0392607df10_21326636,21325140,5891b1cf95d0e0392607df10,Jan2017,no,"Thanks for a great article!

Hillsdale is worth looking at for anyone looking for a great education.

Their online seminars are great.",27,134
5a74f23410f40f00018bf4a0_25814725,25814725,5a74f23410f40f00018bf4a0,Feb2018,yes,"The GOP, Fox and the mainstream media should have NEVER allowed Trump to get away with not releasing his most recent tax returns.

There should be a law requiring each party's nominee to release at least ten years of federal tax returns. In addition, no one should be allowed to be a major party nominee if he or she can't pass a background check to receive a top secret security clearance (this would have eliminated Trump). Also all major parties nominees should be required to pass a full physical and mental exam by a military doctor and pass the high school AP American Government civics test.",116,598
5a74f23410f40f00018bf4a0_25814725,25817718,5a74f23410f40f00018bf4a0,Feb2018,no,"The people against trump need to learn one thing. Stop expecting or demanding justice/honesty. The game that trump has shamelessly unleashed is called one upmanship. I don't know if it was an American political game before, but it is now. So the only way to make it work is to muscle him and his shameless followers out. Trump had always made it clear that he is not a hero but he is a villain. He feeds on bad publicity and people elected him for that. So although it may be counter-intuitive, he only grow stronger with each claim of crime against him.",121,554
